frame,time_sec,track_id,center_x,center_y,collision_flag
272,13.6,214,690,163,0
272,13.6,224,980,751,0
272,13.6,259,978,651,0
272,13.6,267,717,260,0
272,13.6,285,1165,783,0
272,13.6,292,1232,966,0
272,13.6,306,524,133,0
272,13.6,310,1129,950,0
272,13.6,311,1105,719,0
272,13.6,316,1079,606,0
272,13.6,319,1173,1024,0
272,13.6,323,945,701,0
272,13.6,324,936,81,0
272,13.6,326,944,607,0
272,13.6,327,804,299,0
272,13.6,328,1201,1054,0
272,13.6,329,1371,924,0
272,13.6,330,466,51,0
272,13.6,331,531,19,0
273,13.65,64,1329,877,0
273,13.65,75,1124,655,0
273,13.65,207,1195,922,0
273,13.65,208,909,488,0
273,13.65,214,693,170,0
273,13.65,224,987,756,0
273,13.65,259,982,656,1
273,13.65,267,721,263,0
273,13.65,285,1171,789,0
273,13.65,292,1241,976,0
273,13.65,306,527,135,0
273,13.65,310,1123,943,0
273,13.65,311,1110,724,0
273,13.65,316,1083,610,0
273,13.65,319,1165,1016,0
273,13.65,323,949,707,0
273,13.65,324,940,80,0
273,13.65,326,949,614,1
273,13.65,327,807,304,0
273,13.65,328,1198,1050,0
273,13.65,329,1377,931,0
273,13.65,331,532,17,0
273,13.65,332,970,632,1
273,13.65,333,927,434,0
274,13.7,75,1124,650,0
274,13.7,207,1202,930,0
274,13.7,208,913,494,0
274,13.7,214,692,171,0
274,13.7,224,989,763,0
274,13.7,259,987,663,1
274,13.7,267,725,268,0
274,13.7,285,1177,797,0
274,13.7,292,1248,985,0
274,13.7,306,529,137,0
274,13.7,310,1117,935,0
274,13.7,311,1116,730,0
274,13.7,316,1087,614,0
274,13.7,319,1159,1008,0
274,13.7,323,953,712,0
274,13.7,324,943,79,0
274,13.7,326,953,619,1
274,13.7,327,811,304,0
274,13.7,328,1196,1039,0
274,13.7,329,1363,919,0
274,13.7,331,534,21,0
274,13.7,332,975,637,1
275,13.75,75,1131,664,0
275,13.75,207,1209,939,0
275,13.75,208,918,499,0
275,13.75,214,693,172,0
275,13.75,224,994,767,0
275,13.75,259,992,669,1
275,13.75,267,728,271,0
275,13.75,285,1183,804,0
275,13.75,292,1256,995,0
275,13.75,306,530,139,0
275,13.75,310,1112,927,0
275,13.75,311,1122,737,0
275,13.75,316,1091,618,0
275,13.75,319,1153,1000,0
275,13.75,323,957,717,0
275,13.75,324,947,78,0
275,13.75,326,958,625,1
275,13.75,327,811,309,0
275,13.75,328,1193,1032,0
275,13.75,329,1385,945,0
275,13.75,331,537,21,0
275,13.75,332,980,643,1
275,13.75,334,1341,891,0
276,13.8,75,1135,668,0
276,13.8,207,1216,951,0
276,13.8,208,922,504,0
276,13.8,214,695,173,0
276,13.8,224,999,772,0
276,13.8,259,997,675,1
276,13.8,267,731,275,0
276,13.8,285,1191,812,0
276,13.8,292,1265,1006,0
276,13.8,306,532,141,0
276,13.8,310,1106,919,0
276,13.8,311,1127,744,0
276,13.8,316,1094,622,0
276,13.8,319,1147,991,0
276,13.8,323,961,722,0
276,13.8,324,950,78,0
276,13.8,326,963,631,1
276,13.8,327,815,311,0
276,13.8,328,1172,1022,0
276,13.8,329,1392,952,0
276,13.8,331,535,23,0
276,13.8,332,985,650,1
276,13.8,334,1348,896,0
276,13.8,335,938,447,0
